1052(依據106/03/15在學學生資料-不含交換生及休學生),Unnamed: 1,Unnamed: 2,Unnamed: 3,Unnamed: 4,Unnamed: 5,Unnamed: 6,Unnamed: 7,Unnamed: 8,Unnamed: 9,Unnamed: 10,Unnamed: 11,Unnamed: 12,Unnamed: 13,Unnamed: 14,Unnamed: 15,Unnamed: 16,Unnamed: 17,Unnamed: 18,Unnamed: 19,Unnamed: 20,Unnamed: 21,Unnamed: 22,Unnamed: 23,Unnamed: 24,Unnamed: 25,Unnamed: 26,Unnamed: 27
學年度,學校代碼,學校名稱,日夜別,等級別,科系代碼,科系名稱,學生數總計,,,一年級,,二年級,,三年級,,四年級,,五年級,,六年級,,七年級,,八年級,,延修生,
,,,,,,,計,男,女,男,女,男,女,男,女,男,女,男,女,男,女,男,女,男,女,男,女
YEAR,SCODE,SNAME,DNS,LEVEL,EDU_CODE,BNAME,T,M,F,M1,F1,M2,F2,M3,F3,M4,F4,M5,F5,M6,F6,M7,F7,M8,F8,M9,F9
105,8,國立中央大學,,,TOTAL,全校班級,11449,7500,3949,2377,1256,2276,1227,1332,715,1046,618,253,69,122,28,89,36,5,0,198,54
105,8,國立中央大學,D,1,SUBT1,學士班           共計,5954,3794,2160,925,536,951,526,919,539,854,520,112,33,33,6,0,0,0,0,145,39
105,8,國立中央大學,D,D,220201,    中國文學系,207,42,165,9,40,13,37,6,37,10,43,3,6,1,2,0,0,0,0,4,8
105,8,國立中央大學,D,D,220310,    英美語文學系,222,41,181,9,41,8,44,11,47,11,46,2,3,0,0,0,0,0,0,2,3
105,8,國立中央大學,D,D,220314,    法國語文學系,212,45,167,9,39,9,42,15,38,12,40,0,7,0,1,0,0,0,0,0,8
105,8,國立中央大學,D,D,460101,    數學系,296,233,63,57,21,56,18,57,12,43,10,14,1,6,1,0,0,0,0,20,2
105,8,國立中央大學,D,D,440301,    物理學系,212,184,28,39,9,45,7,45,5,43,7,7,0,5,0,0,0,0,0,12,0
105,8,國立中央大學,D,D,440101,    化學學系,165,107,58,23,17,29,11,29,10,20,19,5,1,1,0,0,0,0,0,6,1
105,8,國立中央大學,D,D,520106,    光電科學與工程學系,172,139,33,33,4,34,12,36,10,30,7,4,0,2,0,0,0,0,0,6,0
105,8,國立中央大學,D,D,449999,    理學院學士班,72,48,24,14,5,11,7,10,6,10,6,2,0,1,0,0,0,0,0,3,0
105,8,國立中央大學,D,D,520301,    土木工程學系,375,301,74,73,20,67,17,83,13,67,23,11,1,0,0,0,0,0,0,11,1
105,8,國立中央大學,D,D,520201,    機械工程學系,601,527,74,128,23,132,16,130,21,119,14,14,0,4,0,0,0,0,0,18,0
105,8,國立中央大學,D,D,520403,    化學工程與材料工程學系,206,141,65,35,15,30,16,36,18,37,14,2,2,1,0,0,0,0,0,3,2
105,8,國立中央大學,D,D,340301,    企業管理學系,430,156,274,30,74,45,59,39,70,37,66,5,4,0,1,0,0,0,0,5,5
105,8,國立中央大學,D,D,480109,    資訊管理學系,407,227,180,59,50,60,38,56,47,52,43,0,2,0,0,0,0,0,0,0,2
105,8,國立中央大學,D,D,340501,    財務金融學系,260,111,149,31,32,25,38,25,42,26,35,4,1,0,1,0,0,0,0,4,2
105,8,國立中央大學,D,D,310101,    經濟學系,261,122,139,26,28,34,33,24,44,32,33,4,1,2,0,0,0,0,0,6,1
105,8,國立中央大學,D,D,520101,    電機工程學系,397,337,60,86,9,82,20,83,18,76,12,10,1,0,0,0,0,0,0,10,1
105,8,國立中央大學,D,D,520114,    資訊工程學系,469,379,90,88,27,100,22,86,26,96,15,8,0,1,0,0,0,0,0,9,0
105,8,國立中央大學,D,D,520126,    通訊工程學系,210,161,49,43,9,38,11,41,15,32,13,5,1,2,0,0,0,0,0,7,1
105,8,國立中央大學,D,D,440401,    大氣科學學系,290,210,80,45,21,58,19,53,14,45,25,8,1,1,0,0,0,0,0,9,1
105,8,國立中央大學,D,D,440201,    地球科學學系,207,137,70,42,16,33,18,29,16,29,19,1,1,3,0,0,0,0,0,4,1
105,8,國立中央大學,D,D,311025,    客家語文暨社會科學學系,74,23,51,10,10,8,12,4,11,1,18,0,0,0,0,0,0,0,0,0,0
105,8,國立中央大學,D,D,420103,    生命科學系,170,95,75,20,22,22,22,21,19,26,12,3,0,3,0,0,0,0,0,6,0
105,8,國立中央大學,D,D,521116,    生醫科學與工程學系,39,28,11,16,4,12,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0
105,8,國立中央大學,D,2,SUBT2,碩士班           共計,3197,2131,1066,963,488,916,448,201,87,51,43,0,0,0,0,0,0,0,0,0,0
105,8,國立中央大學,D,M,449904,    遙測科技碩士學位學程,20,12,8,6,6,5,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0
105,8,國立中央大學,D,M,220201,    中國文學系碩士班,56,17,39,6,12,3,14,7,8,1,5,0,0,0,0,0,0,0,0,0,0
105,8,國立中央大學,D,M,220310,    英美語文學系碩士班,15,5,10,1,1,2,4,1,2,1,3,0,0,0,0,0,0,0,0,0,0
105,8,國立中央大學,D,M,220314,    法國語文學系碩士班,21,4,17,0,6,2,4,2,3,0,4,0,0,0,0,0,0,0,0,0,0
105,8,國立中央大學,D,M,221101,    哲學研究所碩士班,16,12,4,6,2,2,1,4,0,0,1,0,0,0,0,0,0,0,0,0,0
105,8,國立中央大學,D,M,220901,    歷史研究所碩士班,45,21,24,2,6,6,4,7,8,6,6,0,0,0,0,0,0,0,0,0,0
105,8,國立中央大學,D,M,210701,    藝術學研究所碩士班,33,6,27,0,7,1,7,4,9,1,4,0,0,0,0,0,0,0,0,0,0
105,8,國立中央大學,D,M,140111,    學習與教學研究所碩士班,22,3,19,0,8,2,9,1,1,0,1,0,0,0,0,0,0,0,0,0,0
105,8,國立中央大學,D,M,229916,    亞際文化研究國際碩士學位學程(台灣聯合大學系統),10,4,6,1,3,1,2,2,1,0,0,0,0,0,0,0,0,0,0,0,0
105,8,國立中央大學,D,M,460101,    數學系碩士班,65,43,22,17,10,16,10,8,2,2,0,0,0,0,0,0,0,0,0,0,0
105,8,國立中央大學,D,M,440301,    物理學系碩士班,86,74,12,25,7,32,5,13,0,4,0,0,0,0,0,0,0,0,0,0,0
105,8,國立中央大學,D,M,440101,    化學學系碩士班,118,81,37,43,14,35,23,2,0,1,0,0,0,0,0,0,0,0,0,0,0
105,8,國立中央大學,D,M,460201,    統計研究所碩士班,50,33,17,18,11,15,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0
105,8,國立中央大學,D,M,520106,    光電科學與工程學系碩士班,125,106,19,54,5,42,11,9,3,1,0,0,0,0,0,0,0,0,0,0,0
105,8,國立中央大學,D,M,440601,    天文研究所碩士班,23,18,5,8,0,6,2,3,2,1,1,0,0,0,0,0,0,0,0,0,0
105,8,國立中央大學,D,M,440301,    物理學系生物物理碩士班,12,10,2,2,1,3,1,4,0,1,0,0,0,0,0,0,0,0,0,0,0
105,8,國立中央大學,D,M,520106,    光電科學與工程學系照明與顯示科技碩士班,18,17,1,6,0,10,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0
105,8,國立中央大學,D,M,520301,    土木工程學系碩士班,194,149,45,66,23,67,20,13,1,3,1,0,0,0,0,0,0,0,0,0,0
105,8,國立中央大學,D,M,520201,    機械工程學系碩士班,227,205,22,94,10,92,7,14,5,5,0,0,0,0,0,0,0,0,0,0,0
105,8,國立中央大學,D,M,520403,    化學工程與材料工程學系碩士班,137,87,50,42,28,43,20,2,1,0,1,0,0,0,0,0,0,0,0,0,0
105,8,國立中央大學,D,M,349927,    營建管理研究所碩士班,31,19,12,6,9,13,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0
105,8,國立中央大學,D,M,520901,    環境工程研究所碩士班,72,41,31,13,16,16,10,12,5,0,0,0,0,0,0,0,0,0,0,0,0
105,8,國立中央大學,D,M,520201,    機械工程學系光機電工程碩士班,57,48,9,25,3,20,5,3,1,0,0,0,0,0,0,0,0,0,0,0,0
105,8,國立中央大學,D,M,521309,    能源工程研究所碩士班,50,41,9,21,4,15,3,4,2,1,0,0,0,0,0,0,0,0,0,0,0
105,8,國立中央大學,D,M,520502,    材料科學與工程研究所碩士班,48,36,12,16,6,18,6,2,0,0,0,0,0,0,0,0,0,0,0,0,0
105,8,國立中央大學,D,M,520527,    應用材料科學國際研究生碩士學位學程,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
105,8,國立中央大學,D,M,340301,    企業管理學系碩士班,133,71,62,37,31,30,30,2,1,2,0,0,0,0,0,0,0,0,0,0,0
105,8,國立中央大學,D,M,480109,    資訊管理學系碩士班,110,63,47,28,25,34,20,0,2,1,0,0,0,0,0,0,0,0,0,0,0
105,8,國立中央大學,D,M,310104,    產業經濟研究所碩士班,57,27,30,11,10,12,17,2,2,2,1,0,0,0,0,0,0,0,0,0,0
105,8,國立中央大學,D,M,349906,    工業管理研究所碩士班,73,43,30,18,18,19,12,4,0,2,0,0,0,0,0,0,0,0,0,0,0
105,8,國立中央大學,D,M,349919,    人力資源管理研究所碩士班,58,16,42,6,21,8,20,2,0,0,1,0,0,0,0,0,0,0,0,0,0
105,8,國立中央大學,D,M,340501,    財務金融學系碩士班,50,27,23,14,11,12,11,1,1,0,0,0,0,0,0,0,0,0,0,0,0
105,8,國立中央大學,D,M,310101,    經濟學系碩士班,27,13,14,4,8,9,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0
