category,list_title,list_date,url,detail_title,detail_date,detail_text
得獎訊息,111學年度本校優秀大學生留校繼續就讀研究所獎勵,2022-12-02,https://www.csie.ncu.edu.tw/announcement/4bebb51c6435ebed179ce6bcc164ffb2,111學年度本校優秀大學生留校繼續就讀研究所獎勵,,111學年度本校優秀大學生留校繼續就讀研究所獎勵\n2022-12-02 11:01:20\n分享\n標籤
得獎訊息,資工系巴哈姆特獎學金1111學期獲獎名單,2022-12-02,https://www.csie.ncu.edu.tw/announcement/6d08752a55e66d91373e3d9206861545,資工系巴哈姆特獎學金1111學期獲獎名單,,資工系巴哈姆特獎學金1111學期獲獎名單\n2022-12-02 10:51:30\n分享\n標籤
得獎訊息,賀！周立德教授指導學生參加全國大專校院智慧創新暨跨域整合創作競賽榮獲第二名,2022-11-09,https://www.csie.ncu.edu.tw/announcement/f60a92bf3c01cf76d91f044ef3a6a67f,賀！周立德教授指導學生參加全國大專校院智慧創新暨跨域整合創作競賽榮獲第二名,,賀！周立德教授指導學生參加全國大專校院智慧創新暨跨域整合創作競賽榮獲第二名\n2022-11-09 11:00:23\n【恭賀】周立德教授指導大學部學生謝瑄、吳秉鴻參加\n全國大專校院智慧創新暨跨域整合創作競賽\n，以「花式滑冰動作分析系統」榮獲智慧機器組第二名，獎金五萬元！\n競賽官網：\nhttps://niicc.cilab.csie.ncu.edu.tw/\n參賽狀況：智慧機器組共76隊參賽，22隊進入決賽\n分享\n標籤\n焦點新聞
得獎訊息,賀！許富皓教授指導實驗室團隊參加2022台灣創新技術博覽會發明競賽榮獲金牌獎,2022-11-09,https://www.csie.ncu.edu.tw/announcement/4dda63a8b5ee13a052572b71f44997c2,賀！許富皓教授指導實驗室團隊參加2022台灣創新技術博覽會發明競賽榮獲金牌獎,,賀！許富皓教授指導實驗室團隊參加2022台灣創新技術博覽會發明競賽榮獲金牌獎\n2022-11-09 10:55:47\n【恭賀】許富皓教授指導實驗室團隊蕭登銓、李家豪參加2022台灣創新技術博覽會發明競賽以\n「偵測無檔案惡意軟體的系統及方法」\n專利榮獲金牌獎！\n競賽官網：\nhttps://www.inventaipei.com.tw/zh-tw/index.html\n相關新聞：\nhttps://www.moea.gov.tw/Mns/populace/news/News.aspx?kind=2&menu_id=41&news_id=103243\n獲獎名單：\nhttps://www.tipo.gov.tw/tw/dl-282956-e2fb2bd0e74249e8867723948fc07526.html\n分享\n標籤\n焦點新聞
得獎訊息,賀！本系學生參加111年度全國大專電腦軟體設計競賽榮獲第三名及佳作,2022-10-28,https://www.csie.ncu.edu.tw/announcement/f06dc420de18ec995b5841e892be11a9,賀！本系學生參加111年度全國大專電腦軟體設計競賽榮獲第三名及佳作,,賀！本系學生參加111年度全國大專電腦軟體設計競賽榮獲第三名及佳作\n2022-10-28 10:59:34\n【恭賀】本系學生參加\n「111年度全國大專電腦軟體設計競賽」\n榮獲第三名及佳作！\n第三名｜高程昱、陳湋昱、黃建樺｜許富皓教授\n佳　作｜廖健揚、汪秉翔、劉豐萱｜許富皓教授\n佳　作｜陳柏瑋、張百寬、歐祐辰｜何錦文教授\n佳　作｜林昱求、胡尹瑄、吳少熹｜孫敏德教授\nNational Collegiate Programming Contest\n參賽隊伍：全國235隊\n得獎名單：\nhttps://ncpc.ntnu.edu.tw/index.html\n分享\n標籤\n焦點新聞
得獎訊息,【獲獎名單公告】110學年度資電院大學部專題競賽結果,2022-07-13,https://www.csie.ncu.edu.tw/announcement/fdd658e4497adbda647d060a31c1679e,【獲獎名單公告】110學年度資電院大學部專題競賽結果,,【獲獎名單公告】110學年度資電院大學部專題競賽結果\n2022-07-13 11:13:16\n【110學年度資電院大學部專題競賽獲獎名單】\n恭喜以下獲獎隊伍，請至院辦公室領取獎狀！\n優等：\n深度學習在法律文本上的應用｜洪裕翔、林書宇、謝少麒（張嘉惠教授）\n優等：\n花式滑冰動作分析系統｜謝瑄、吳秉鴻（周立德教授）\n佳作：\nBioASQ 10B: Using Snippet Scores and Transfer Learning to Predict Exact Answers｜丁浩軒（蔡宗翰教授）\n恭喜獲獎同學！\nhttp://www.ceecs.ncu.edu.tw/NewsDetail.aspx?ID=242&ItemType=AnnouncementData\n分享\n標籤
得獎訊息,賀！陳弘軒副教授榮獲本校110學年度「校教學優良獎」,2022-06-07,https://www.csie.ncu.edu.tw/announcement/0ffe5ce70fdce5b6dbd68993158a071c,賀！陳弘軒副教授榮獲本校110學年度「校教學優良獎」,,賀！陳弘軒副教授榮獲本校110學年度「校教學優良獎」\n2022-06-07 16:01:23\n【恭賀】陳弘軒副教授榮獲本校110學年度「教學優良獎」，達成108、109、110學年度三連霸！\n預計於教師節慶祝大會頒予獎牌，將視疫情狀況調整通知。\n分享\n標籤\n焦點新聞
得獎訊息,【獲獎名單公告】110學年度資工系大學部專題實驗競賽,2022-05-27,https://www.csie.ncu.edu.tw/announcement/d4bc956c8f00e3d7cdbf5da67281ddad,【獲獎名單公告】110學年度資工系大學部專題實驗競賽,,【獲獎名單公告】110學年度資工系大學部專題實驗競賽\n2022-05-27 12:00:28\n110學年度大學部專題實驗競賽獲獎名單如下， 原則上將在九月份開學的助教心得分享會舉行頒獎，但因疫情將會滾動式調整，如有變動會再通知得獎學生。\n第一名\n：謝瑄、吳秉鴻同學\n專題名稱：花式滑冰動作分析系統\n指導教授：周立德老師\n第二名\n：陳彥全同學\n專題名稱：專題樂園化計畫！來成為 Vtuber 吧\n指導教授：吳曉光、葉士青老師\n第三名\n：楊典翰同學\n專題名稱：明代長篇章回小說人物情緒分析-以金瓶梅為例\n指導教授：蔡宗翰、林偉淑老師\n佳作1\n：洪裕翔、林書宇、謝少麒同學\n專題名稱：深度學習在法律文本上的應用\n指導教授：張嘉惠老師\n佳作2\n：丁浩軒同學\n專題名稱：BioASQ 10B: Using Snippet Scores and Transfer Learning to Predict Exact Answers\n指導教授：蔡宗翰老師\n佳作3\n：陳柏瑋同學\n專題名稱：不只是好與壞：可解釋的情緒分析\n指導教授：蔡宗翰老師\n佳作4\n：趙冠霖同學\n專題名稱：以原鄉文化為本之互動科技復健技術之開發與應用(下肢運動技術實現)\n指導教授：葉士青老師\n最佳創意獎及入選獎:\n最佳創意獎1\n：楊佳誠同學\n專題名稱：Rot-CNN：一種抗旋轉的卷積神經網路\n指導教授：陳弘軒老師\n最佳創意獎2\n：陳彥嘉同學\n專題名稱：Emotet Malware analysis\n指導教授：許富皓老師\n最佳創意獎3\n：尤虹惠、呂玖峮、程謀謙、丁麒源同學\n專題名稱：躍然紙上——讓你的塗鴉動起來!\n指導教授：鄭旭詠老師\n最佳創意獎4\n：樊定元、陳力嘉同學\n專題名稱：基於情緒辨識之音樂推薦播放器\n指導教授：周立德老師\n入選獎1\n：陳顥升、賴宜慧同學\n專題名稱：惡意 JavaScript 偵測\n指導教授：孫敏德老師\n入選獎2\n：黃浩崴同學\n專題名稱：互動式遊戲在平衡復健之應用\n指導教授：葉士青老師\n入選獎3\n：翁新逸同學\n專題名稱：電腦隔空手勢操作系統\n指導教授：范國清老師\n入選獎4\n：戴惟同學\n專題名稱：QNet: A Quantum-native attention-based seq2seq model\n指導教授：孫敏德老師\n入選獎5\n：曾尚群、林宣廷、黃彥綸同學\n專題名稱：利用資料庫尋找潛在確診者\n指導教授：王尉任老師\n入選獎6\n：宋承昕、洪晨語同學\n專題名稱：TrustZone應用-電子病歷\n指導教授：張貴雲老師\n入選獎7\n：廖宥霖同學\n專題名稱：動作時鐘\n指導教授：吳曉光老師\n●以下同學請至系辦領取精美禮品~~\n請於111.9.16（五）17:00前至系辦領取，逾時則視為放棄。\n1.人氣獎：洪裕翔、林書宇、謝少麒同學\n專題名稱：深度學習在法律文本上的應用\n指導教授：張嘉惠老師\n2.人氣獎：謝瑄、吳秉鴻同學\n專題名稱：花式滑冰動作分析系統\n指導教授：周立德老師\n3.人氣獎：戴惟同學\n專題名稱：QNet: A Quantum-native attention-based seq2seq model\n指導教授：孫敏德老師\n票選抽獎：資工二古悅妤、資工三洪裕翔、資工二蕭詠繼\n分享\n標籤
得獎訊息,資工系巴哈姆特獎學金1102學期獲獎名單,2022-04-22,https://www.csie.ncu.edu.tw/announcement/a01b1d417a6d777ce9294ea9a38d4282,資工系巴哈姆特獎學金1102學期獲獎名單,,資工系巴哈姆特獎學金1102學期獲獎名單\n2022-04-22 15:32:25\n分享\n標籤
得獎訊息,【獎狀領取】1101學期書卷獎(1092學期成績優異)得獎名單,2022-03-07,https://www.csie.ncu.edu.tw/announcement/33cf63d4a3291f08626735d52d6864cd,【獎狀領取】1101學期書卷獎(1092學期成績優異)得獎名單,,"【獎狀領取】1101學期書卷獎(1092學期成績優異)得獎名單\n2022-03-07 09:37:48\n以下獲獎同學(受獎代表除外)即日起可至系辦簽領獎狀\n受獎代表的獎狀將於12/21頒獎典禮上頒發\n之前學期獲獎同學林怡萱、沈富堅、鍾博笙、劉子雍、劉峰銘、林柏儒、林諦南、徐曼妮、魏廷芸獎狀尚未領取，亦請至系辦簽領。\n2021-10-04 11:38:17\n二年級\n歐祐辰    溫婕宇    陳亭諭    楊沛蓉\n三年級\n方廷宇    胡珈華    林緯翔    陳柏瑋    張凱晴\n四年級\n黃文星    楊沂叡    王承隆    林沂萱    潘啟升    王昱翔\n所有獲獎同學請至系辦簽名確認撥帳資料。楊佩蓉、陳柏瑋同學請至系辦補填""本人""之撥帳資料(若為銀行帳戶請提供存摺封面影本)，並同時至以下路徑登錄:\nportal-便捷窗口-服務櫃台(iNCU)-教務專區-學籍/註冊-學籍登陸-Step3:其他非固定基本資料\n書卷獎頒獎典禮暫訂於12/21(五)上午10:00-12:00(秉文堂)舉行，有意上台代表受獎同學請向系辦登記，若有一位以上同學，以高年級優先安排。\n分享\n標籤"
得獎訊息,賀！吳曉光教授榮獲科技部工程司110年度產學合作計畫線上成果發表暨績效考評會電子資通領域應用型計畫簡報組特優獎,2022-01-14,https://www.csie.ncu.edu.tw/announcement/1ae9e5c56ea7692436b7e85c946d0e97,賀！吳曉光教授榮獲科技部工程司110年度產學合作計畫線上成果發表暨績效考評會電子資通領域應用型計畫簡報組特優獎,,賀！吳曉光教授榮獲科技部工程司110年度產學合作計畫線上成果發表暨績效考評會電子資通領域應用型計畫簡報組特優獎\n2022-01-14 13:52:03\n吳曉光教授執行「為入門學生設計之提升程式能力新世代物聯網學習平台計畫」榮獲科技部工程司110年度產學合作計畫線上成果發表暨績效考評會電子資通領域應用型計畫簡報組特優獎！\n得獎名單：\nhttps://reurl.cc/mGveLG\n分享\n標籤\n焦點新聞
得獎訊息,110學年度本校優秀大學生留校繼續就讀研究所獎勵,2021-12-09,https://www.csie.ncu.edu.tw/announcement/0218d9f7675c5a89c69e5f49faf08168,110學年度本校優秀大學生留校繼續就讀研究所獎勵,,110學年度本校優秀大學生留校繼續就讀研究所獎勵\n2021-12-09 16:10:08\n分享\n標籤
得獎訊息,資工系巴哈姆特獎學金1101學期獲獎名單,2021-12-09,https://www.csie.ncu.edu.tw/announcement/47186f3711524dafecaa48363d6ab811,資工系巴哈姆特獎學金1101學期獲獎名單,,資工系巴哈姆特獎學金1101學期獲獎名單\n2021-12-09 15:47:32\n分享\n標籤
得獎訊息,賀！蘇柏齊教授指導研究室團隊參加2021 IEEE (AIVR 2021) Visual Attention Estimation in HMD 競賽榮獲冠軍,2021-12-06,https://www.csie.ncu.edu.tw/announcement/85d0475deb4f49c6af573832821b0cfa,賀！蘇柏齊教授指導研究室團隊參加2021 IEEE (AIVR 2021) Visual Attention Estimation in HMD 競賽榮獲冠軍,,"賀！蘇柏齊教授指導研究室團隊參加2021 IEEE (AIVR 2021) Visual Attention Estimation in HMD 競賽榮獲冠軍\n2021-12-06 11:41:00\n蘇柏齊教授指導實驗室團隊碩士班曹鈞同學參加 2021 IEEE International Conference on Artificial Intelligence and Virtual Reality (AIVR 2021) Visual Attention Estimation in HMD 競賽榮獲冠軍！\n獎金1,500元美金，深度學習模型預測最高準確度再加碼獎金600元！\n活動官網：\nhttps://ieee-aivr.cs.nthu.edu.tw/\n分享\n標籤\n焦點新聞"
得獎訊息,賀！陳慶瀚教授參加2021台灣創新技術博覽會發明競賽榮獲金牌獎,2021-10-21,https://www.csie.ncu.edu.tw/announcement/196b05fe72fb6865f758095c4e767488,賀！陳慶瀚教授參加2021台灣創新技術博覽會發明競賽榮獲金牌獎,,賀！陳慶瀚教授參加2021台灣創新技術博覽會發明競賽榮獲金牌獎\n2021-10-21 21:55:58\n陳慶瀚教授參加2021台灣創新技術博覽會發明競賽以「多微控制器系統、物聯網閘道系統、以及基於橋接器的多微控制器系統之控制方法」榮獲金牌獎！\n活動官網：\nhttps://www.inventaipei.com.tw/zh-tw/index.html\n得獎名單：\nhttps://reurl.cc/Q652LM\n分享\n標籤\n焦點新聞
得獎訊息,賀！蔡宗翰教授指導研究室團隊參加第九屆BioASQ國際級競賽衛冕冠軍,2021-10-20,https://www.csie.ncu.edu.tw/announcement/205ed26442273c45468421c0427174ca,賀！蔡宗翰教授指導研究室團隊參加第九屆BioASQ國際級競賽衛冕冠軍,,賀！蔡宗翰教授指導研究室團隊參加第九屆BioASQ國際級競賽衛冕冠軍\n2021-10-20 13:57:20\n蔡宗翰教授指導IISR實驗室團隊參加第九屆BioASQ國際級競賽（BIOASQ large-scale biomedical semantic indexing and question answering competition）\n於生醫語意問答項目衛冕冠軍！\n相關資訊：\nhttp://participants-area.bioasq.org/results/9b/phaseB/\n新聞連結：\nhttps://www.ncu.edu.tw/tw/news/show.php?num=1160\n分享\n標籤\n焦點新聞
得獎訊息,賀！大學部方廷宇同學參加Asian Cyber Security Challenge資安競賽榮獲第五名,2021-10-20,https://www.csie.ncu.edu.tw/announcement/13a912918c5905121b64d7b62df902d5,賀！大學部方廷宇同學參加Asian Cyber Security Challenge資安競賽榮獲第五名,,賀！大學部方廷宇同學參加Asian Cyber Security Challenge資安競賽榮獲第五名\n2021-10-20 13:57:09\n大學部方廷宇同學參加Asian Cyber Security Challenge (ACSC) 2021資安競賽榮獲第五名！\n競賽官網：\nhttps://acsc.asia/\n分享\n標籤\n焦點新聞
得獎訊息,賀！陳慶瀚教授指導專題生團隊參加教育部智慧晶片系統競賽榮獲銅獎,2021-10-07,https://www.csie.ncu.edu.tw/announcement/58c59489fcea19ca93fe0e0c39c714a3,賀！陳慶瀚教授指導專題生團隊參加教育部智慧晶片系統競賽榮獲銅獎,,"賀！陳慶瀚教授指導專題生團隊參加教育部智慧晶片系統競賽榮獲銅獎\n2021-10-07 17:12:19\n陳慶瀚教授指導大學部專題生施泓丞及其團隊王柏喬、郭又榕、許容綮、周軒民和歐陽銓，參加教育部智慧晶片系統競賽榮獲模客組智慧健康類銅獎，獎金15,000元！\n分享\n標籤\n焦點新聞"
得獎訊息,資工系巴哈姆特獎學金1092學期獲獎名單,2021-10-04,https://www.csie.ncu.edu.tw/announcement/ec8bce981b7946ee3cc8304391d42bdd,資工系巴哈姆特獎學金1092學期獲獎名單,,資工系巴哈姆特獎學金1092學期獲獎名單\n2021-10-04 11:41:39\n分享\n標籤
得獎訊息,【獎狀領取】1092學期書卷獎(1091學期成績優異)得獎名單,2021-10-04,https://www.csie.ncu.edu.tw/announcement/d5b291d42bb8d27dbfb7cc4c1a188b70,【獎狀領取】1092學期書卷獎(1091學期成績優異)得獎名單,,"【獎狀領取】1092學期書卷獎(1091學期成績優異)得獎名單\n2021-10-04 11:41:20\n以下獲獎同學(受獎代表除外)即日起可至系辦簽領獎狀\n受獎代表的獎狀將於5/28頒獎典禮上頒發\n之前學期獲獎同學何若婷、王昱翔、周益全、賴浩維、曾思維、林芸萱、楊佳誠獎狀尚未領取，亦請至系辦簽領。\n一年級\n溫婕宇 林怡萱 沈富堅 鍾博笙\n二年級\n方廷宇 劉子雍 劉峰銘 林柏儒 林緯翔\n三年級\n黃文星 呂旻翰 楊沂叡 邱以中 林沂萱\n四年級\n林諦南 陳亮宇 高嘉豪 徐曼妮 張智諺 魏廷芸\n所有獲獎同學請至系辦簽名確認撥帳資料。溫婕宇、林怡萱、劉峰銘同學請至系辦補填""本人""之撥帳資料(若為銀行帳戶請提供存摺封面影本)，並同時至以下路徑登錄:\nportal-便捷窗口-服務櫃台(iNCU)-教務專區-學籍/註冊-學籍登陸-Step3:其他非固定基本資料\n書卷獎頒獎典禮暫訂於5/28(五)下午15:00-16:40(大講堂校史館)舉行，有意上台代表受獎同學請向系辦登記，若有一位以上同學，以高年級優先安排。另有意願觀禮同學亦請告知登記。\n分享\n標籤"
得獎訊息,賀！蔡宗翰教授指導研究室團隊參加第四屆 FEVEROUS 國際事實擷取與查核競賽榮獲第三名,2021-08-18,https://www.csie.ncu.edu.tw/announcement/cae95d267cf1047ee6551f7ce57f03f0,賀！蔡宗翰教授指導研究室團隊參加第四屆 FEVEROUS 國際事實擷取與查核競賽榮獲第三名,,賀！蔡宗翰教授指導研究室團隊參加第四屆 FEVEROUS 國際事實擷取與查核競賽榮獲第三名\n2021-08-18 14:57:38\n蔡宗翰教授指導研究室團隊碩士生紀滎姿、專題生方廷宇組隊參加由英國劍橋大學、Facebook、Amazon 等單位主辦的第四屆 FEVEROUS 國際事實擷取與查核競賽(Fact Extraction and VERification Over Unstructured and Structured information shared task)榮獲第三名！\n競賽資訊與名次排行:\nhttps://fever.ai/task.html\n分享\n標籤\n焦點新聞
得獎訊息,賀！王家慶教授研究室團隊博士生陳柏凱參加Tomofun狗音辨識AI百萬挑戰賽榮獲第一名,2021-08-18,https://www.csie.ncu.edu.tw/announcement/5dd393384926b4963dbbd9fcf3252126,賀！王家慶教授研究室團隊博士生陳柏凱參加Tomofun狗音辨識AI百萬挑戰賽榮獲第一名,,賀！王家慶教授研究室團隊博士生陳柏凱參加Tomofun狗音辨識AI百萬挑戰賽榮獲第一名\n2021-08-18 12:03:40\n王家慶教授研究室團隊博士生陳柏凱參加 Tomofun狗音辨識AI百萬挑戰賽榮獲第一名，奪得獎金15萬元！\n競賽資訊：\nhttps://tbrain.trendmicro.com.tw/Competitions/Details/15\n新聞連結：\nhttps://www.ithome.com.tw/pr/145790\n分享\n標籤\n焦點新聞
得獎訊息,【獲獎名單公告】109學年度資工系大學部專題實驗競賽,2021-08-10,https://www.csie.ncu.edu.tw/announcement/083d12a274be90d0a6bdd3bde8784635,【獲獎名單公告】109學年度資工系大學部專題實驗競賽,,【獲獎名單公告】109學年度資工系大學部專題實驗競賽\n2021-08-10 16:16:29\n109學年度大學部專題實驗競賽獲獎名單如下， \n因疫情考量本次助教心得分享會將暫停乙次，請獲得\n前三名\n、\n佳作\n、\n最佳創意獎\n及\n入選獎\n同學於至系辦公室領取獎狀。\n第一名：施泓丞同學\n專題名稱：基於血液循環共振裡論與RPNN異常檢測神經網路的AI脈診健康預警系統\n指導教授：陳慶瀚老師\n第二名：趙若羽同學\n專題名稱：結合命名實體辨識與自動產生標註資料之人名鏈結數位人文研究系統 -以清實錄為例\n指導教授：蔡宗翰老師\n第三名：王昱翔同學\n專題名稱：⼈⼯智慧輔助學習障礙診斷\n指導教授：蔡宗翰老師\n佳作1：侯思綺同學\n專題名稱：淋巴組織細胞核辨識模型\n指導教授：蔡宗翰老師\n佳作2：何若婷同學\n專題名稱：對話系統應用於台灣旅遊之場域\n指導教授：蔡宗翰老師\n佳作3：何冠緯、周軒民、董致輔、陳錕詮同學\n專題名稱：智慧教學\n指導教授：楊鎮華老師\n佳作4：郭育瑋同學\n專題名稱：在SMR-based SSHD裡使用B+ -tree-based的 資料管理方法儲存key value\n指導教授：陳增益老師\n本學年特別新增\n最佳創意獎\n及\n人氣獎\n:\n最佳創意獎1：莊淳方同學\n專題名稱：基於小樣本之半監督學習進行智慧工廠組裝問題分類任務\n指導教授：蔡宗翰老師\n最佳創意獎2：張文耀、陳皇宇、林沂萱同學\n專題名稱：智慧點滴預警及追蹤系統\n指導教授：蘇木春老師\n最佳創意獎3：黃浩洋、吳星翰同學\n專題名稱：Aquaculture AIoT System\n指導教授：周立德老師\n最佳創意獎4：梁耕銘、黃文星、邱柏瑋同學\n專題名稱：Evaluation and Implementation of State-of-the-art Research for Semantic Event Prediction\n指導教授：孫敏德老師\n入選獎1：歐亭昀、周冠玲同學\n專題名稱：Customer Service Chatbot from FAQ\n指導教授：陳弘軒老師\n入選獎2：郭又榕、游筑茹同學\n專題名稱：水稻無人機全彩影像植株位置自動標註與應用\n指導教授：蘇柏齊老師\n入選獎3：謝欣玉同學\n專題名稱：針對 PDF 文件的數學式解析器\n指導教授：陳弘軒老師\n入選獎4：王均琦、謝瑞峰同學\n專題名稱：根據質譜數據建構辨識細菌對苯唑青黴素抗藥性模型\n指導教授：洪炯宗老師\n入選獎5：劉璟鴻、林廷真、陸品潔同學\n專題名稱：數位實境魔幻劇場以肢體語言、臉部表情、語音處理互動\n指導教授：陳國棟老師\n入選獎6：李詰琳同學\n專題名稱：遠距視訊會議人機互動系統\n指導教授：陳慶瀚老師\n●以下同學請至系辦領取精美禮品~~\n請於110.9.17（五）17:00前至系辦領取，逾時則視為放棄。\n1.人氣獎：張文耀、陳皇宇、林沂萱同學\n專題名稱：智慧點滴預警及追蹤系統\n指導教授：蘇木春老師\n2.人氣獎：施泓丞同學\n專題名稱：基於血液循環共振裡論與RPNN異常檢測神經網路的AI脈診健康預警系統\n指導教授：陳慶瀚老師\n3.人氣獎：王均琦、謝瑞峰同學\n專題名稱：根據質譜數據建構辨識細菌對苯唑青黴素抗藥性模型\n指導教授：洪炯宗老師\n票選抽獎：資工三謝瑞峰、資工二陳彥全、資工二林芸萱\n分享\n標籤
得獎訊息,賀！陳弘軒助理教授榮獲本校109學年度「校教學優良獎」、莊永裕助理教授榮獲「院教學優良獎」,2021-05-31,https://www.csie.ncu.edu.tw/announcement/9126ef5723da6e8955068feb26de052b,賀！陳弘軒助理教授榮獲本校109學年度「校教學優良獎」、莊永裕助理教授榮獲「院教學優良獎」,,賀！陳弘軒助理教授榮獲本校109學年度「校教學優良獎」、莊永裕助理教授榮獲「院教學優良獎」\n2021-05-31 15:29:36\n【恭賀】陳弘軒助理教授榮獲榮獲本校109學年度「校教學優良獎」、莊永裕助理教授榮獲「院教學優良獎」，將於教師節慶祝大會頒予獎牌！\n分享\n標籤\n焦點新聞
得獎訊息,賀！大學部彭姿華同學組隊參加2021 GiCS 第一屆尋找資安女婕思榮獲創意發想賽大專校院組第一名並獲總統接見,2021-05-10,https://www.csie.ncu.edu.tw/announcement/ddb02b49682a969c1052c0ef17a83563,賀！大學部彭姿華同學組隊參加2021 GiCS 第一屆尋找資安女婕思榮獲創意發想賽大專校院組第一名並獲總統接見,,賀！大學部彭姿華同學組隊參加2021 GiCS 第一屆尋找資安女婕思榮獲創意發想賽大專校院組第一名並獲總統接見\n2021-05-10 11:39:38\n大學部彭姿華與土木系、地科系同學組隊參加2021 GiCS 第一屆尋找資安女婕思以「自駕車資安防護」榮獲創意發想賽大專校院組第一名並獲總統接見！\n新聞連結：\nhttps://www.president.gov.tw/News/26081\n活動影片：\nhttps://www.youtube.com/watch?v=Xqzh8Katikk\n分享\n標籤\n焦點新聞
得獎訊息,資工系巴哈姆特獎學金1091學期獲獎名單,2021-03-30,https://www.csie.ncu.edu.tw/announcement/d9fa44e252afb4e116b0cad04b29bc00,資工系巴哈姆特獎學金1091學期獲獎名單,,資工系巴哈姆特獎學金1091學期獲獎名單\n2021-03-30 12:28:29\n恭喜 大學部\n傅子容  陳俊凱  陳佑齊 徐曼妮\n獲1091學期巴哈姆特獎學金\n特此公告，以茲鼓勵!!\n分享\n標籤
得獎訊息,【獎狀領取】1091學期書卷獎(1082學期成績優異)得獎名單,2021-03-16,https://www.csie.ncu.edu.tw/announcement/e78b94604bffa33aa9fd2ccb2f8bb92f,【獎狀領取】1091學期書卷獎(1082學期成績優異)得獎名單,,【獎狀領取】1091學期書卷獎(1082學期成績優異)得獎名單\n2021-03-16 10:32:21\n以下獲獎同學(受獎代表除外)即日起可至系辦簽領獎狀\n受獎代表的獎狀將於12/15頒獎典禮上頒發\n前學期獲獎同學\n楊沂叡、李韋勳、林芸萱、楊佳誠、黃德容\n獎狀尚未領取，亦請至系辦簽領。\n2020-10-07 17:10:28\n二年級\n方廷宇 劉子雍 林柏儒 林緯翔\n三年級\n黃文星 何若婷 楊沂叡 邱以中 王昱翔\n四年級\n周益全 賴浩維 曾思維 高嘉豪 徐曼妮 杜萬珩\n所有獲獎同學請至系辦簽名確認撥帳資料。\n書卷獎頒獎典禮暫訂於12/15(二)上午10:00-12:00(秉文堂)舉行，有意上台代表受獎同學請向系辦登記，若有一位以上同學，以高年級優先安排。\n本學期獎狀待頒獎典禮結束後送至系辦，將再公告通知領取。 前次得獎同學未領回獎狀者:楊沂叡、李韋勳、林芸萱、楊佳誠、黃德容，請盡速至系辦領取。\n分享\n標籤
得獎訊息,賀！許富皓教授指導研究室團隊參加2020 BalsnCTF資安搶旗攻防賽榮獲臺灣第二名及全球第七名,2020-12-25,https://www.csie.ncu.edu.tw/announcement/1b75ffd8f43d573af9ee0fc5a7547662,賀！許富皓教授指導研究室團隊參加2020 BalsnCTF資安搶旗攻防賽榮獲臺灣第二名及全球第七名,,賀！許富皓教授指導研究室團隊參加2020 BalsnCTF資安搶旗攻防賽榮獲臺灣第二名及全球第七名\n2020-12-25 10:34:39\n許富皓教授指導大學部學生張智諺、杜萬珩、傅文宗、楊東翰，和碩士班謝明諺、王顥鈞參加 2020 BalsnCTF 資安搶旗攻防賽榮獲臺灣第二名及全球第七名！\n競賽官網：\nhttps://balsn.tw/\nNCtfU戰隊\n中央大學中原大學元智大學組成\n分享\n標籤\n焦點新聞
得獎訊息,賀！孫敏德教授指導研究室團隊參加2020新竹X梅竹黑客松榮獲黑客組羅技電子第二名,2020-12-25,https://www.csie.ncu.edu.tw/announcement/79de93aaf0ba4785bad129a8b8fd872c,賀！孫敏德教授指導研究室團隊參加2020新竹X梅竹黑客松榮獲黑客組羅技電子第二名,,賀！孫敏德教授指導研究室團隊參加2020新竹X梅竹黑客松榮獲黑客組羅技電子第二名\n2020-12-25 10:33:58\n孫敏德教授指導無線隨意與感測網路實驗室團隊碩士班伍家恩、黃靖筌、城偉竣、曾嘉鴻和黃士憲參加2020新竹X梅竹黑客松榮獲黑客組羅技電子第二名！\n競賽粉專：\n梅竹黑客松\n分享\n標籤\n焦點新聞
得獎訊息,賀！蘇木春教授指導實驗室團隊榮獲2020經濟部搶鮮大賽創新實作類優選,2020-12-25,https://www.csie.ncu.edu.tw/announcement/7f0fc20519cab82c6169662abc98a2f5,賀！蘇木春教授指導實驗室團隊榮獲2020經濟部搶鮮大賽創新實作類優選,,賀！蘇木春教授指導實驗室團隊榮獲2020經濟部搶鮮大賽創新實作類優選\n2020-12-25 10:33:36\n蘇木春老師指導研究室團隊傅子容、陳佑齊、蔡政育以「HappyLearn虛實融合認知協調訓練」榮獲2020經濟部搶鮮大賽創新實作類優選！\n分享\n標籤\n焦點新聞
得獎訊息,賀！蘇木春教授指導實驗室團隊榮獲2020台灣創新技術博覽會發明競賽金牌獎,2020-12-10,https://www.csie.ncu.edu.tw/announcement/4d33d5c3daf221b63f3e9aa8e7413efc,賀！蘇木春教授指導實驗室團隊榮獲2020台灣創新技術博覽會發明競賽金牌獎,,賀！蘇木春教授指導實驗室團隊榮獲2020台灣創新技術博覽會發明競賽金牌獎\n2020-12-10 09:25:50\n蘇木春教授指導研究室團隊徐偉倫、許世昌、戴子傑和游子謙以「藥物投放暨攝影裝置、藥物辨識裝置及藥物辨識系統」專利榮獲2020台灣創新技術博覽會發明競賽金牌獎！\n分享\n標籤\n焦點新聞
